@relation Act_Set_1_pca

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute Activation {1,-1}

@data
-1240.331774,-156.702548,-53.350581,88.74651,48.431032,1.34088,8.804356,32.442669,-0.45893,20.024245,19.285014,3.285307,-6.412246,-2.603006,3.437486,-3.244742,-11.446361,4.042781,4.404197,1.381529,-3.883308,2.193081,2.821403,0.575897,-1.654272,-0.839069,3.009794,-1.027632,-0.207924,-1.439453,1.492307,0.956816,-0.102122,1.057749,0.111308,0.32289,0.049555,-0.119039,0.158356,-0.030486,0.015349,-0.185712,0.144644,0.236218,-0.202995,0.551415,0.023676,0.038164,-0.621208,-0.112144,-0.090967,-0.01213,-0.237808,0.024244,-0.064697,0.502592,-0.415504,0.012232,-0.038508,-0.103616,0.043714,-0.013239,-0.16785,0.176835,-0.112199,0.096154,-0.102774,0.001602,-0.287951,-0.237615,0.123249,0.124347,0.197106,-0.001884,-0.048518,0.101591,0.124176,0.194304,0.027034,0.187594,-0.049381,-0.074258,-0.270764,-0.07291,-0.089448,0.020117,0.169189,-0.263015,-0.120667,0.070675,0.046605,0.131238,0.004379,-0.132705,0.048647,0.124033,0.010229,0.056596,-0.11251,-0.031101,0.11761,-0.085096,-0.150368,0.072886,-0.053017,-0.070925,-0.039481,0.024463,-0.006657,0.012478,0.011917,-0.053834,-0.015262,0.018065,0.05391,0.007049,0.011327,-0.031611,-0.021257,0.014198,-0.04703,-0.008555,0.013169,-0.012172,-0.014159,0.007444,-0.01814,-0.027089,-0.035052,0.009003,0.019757,-0.004026,-0.016278,0.005293,-0.017919,-0.003314,0.006223,0.002488,0.005755,0.024825,-0.012265,-0.010049,0.004722,0.011922,-0.002998,-0.004186,0.015183,-0.004764,-0.004348,-0.005487,-1
-4248.618778,-243.463757,-10.862797,-24.854385,0.661521,-26.228529,20.99769,-1.44819,20.152559,10.489618,-6.327826,-0.708669,5.243877,-0.735425,1.977774,0.136993,7.625554,-2.45651,-6.574425,-3.279396,-0.111023,-1.634509,0.77979,0.520625,-0.528767,3.802877,-1.432653,1.060624,2.210431,-0.290039,-0.250759,-0.37095,-0.195596,0.232835,0.365535,-0.069378,-0.484423,-0.678754,0.097095,0.709629,-0.420147,0.28735,0.572599,-0.400367,-0.234693,-0.238501,0.876119,0.072949,-0.070026,-0.499271,-0.43854,-0.10539,0.278259,0.135117,-0.172035,-0.059209,-0.428228,0.206021,-0.107218,-0.088214,-0.140265,0.112853,0.207423,0.389462,0.20127,0.127305,-0.0379,0.02677,-0.07311,0.010907,-0.281139,-0.33388,0.147808,-0.047501,0.261426,-0.021924,0.196109,0.029494,0.052969,-0.282766,0.217248,0.092734,-0.000141,0.243418,-0.127185,0.072386,-0.058563,0.079484,0.204237,-0.057904,0.011706,-0.000067,0.02178,-0.067561,0.073086,-0.015219,0.047364,0.030067,-0.133266,-0.060088,0.123448,-0.040795,-0.035237,-0.064272,0.038507,0.011288,0.030676,0.046024,0.047516,-0.159595,-0.009514,0.085041,0.015625,-0.016848,-0.044597,-0.001849,-0.024479,0.00677,0.025708,0.018394,-0.029224,-0.028471,0.034418,-0.043582,0.004258,-0.007141,-0.034056,0.018923,-0.013265,0.0284,-0.029876,-0.003036,0.028061,0.012924,-0.010478,-0.010814,-0.019051,-0.000353,0.018989,0.026749,0.026812,-0.020005,-0.008489,0.019642,-0.001968,0.008951,0.002177,-0.00707,-0.012527,0.004036,-1
-4974.532944,36.141681,-10.205531,14.240896,-21.705309,11.307862,-1.955567,-3.545046,-7.60386,-0.481251,-0.012197,-20.47125,5.431659,15.736262,-4.622961,-1.07937,1.058884,-13.239484,3.509048,0.781778,-3.411136,-2.373516,0.133229,-0.276236,5.774516,3.488264,2.300075,-2.22699,2.838045,1.347137,-1.908002,0.096819,1.391501,-0.882825,-0.221023,1.080476,-0.238074,-0.512949,-0.279399,0.240532,0.0265,0.397076,-0.401161,0.172555,0.021618,-0.085764,-0.344955,0.305185,-0.289296,-0.030839,0.106865,-0.13005,-0.113416,-0.291925,-0.136935,-0.303092,-0.300634,-0.22293,0.258673,-0.04405,0.113127,0.011918,0.019588,0.090026,0.275312,-0.20181,0.020171,0.173458,0.330865,0.004461,-0.217784,-0.190638,-0.020589,0.310971,-0.276261,0.042716,-0.117329,0.004918,0.007477,0.026267,0.219758,0.168138,-0.098969,0.053727,0.024872,-0.11537,0.011253,-0.18015,0.005317,0.010566,-0.061858,-0.061823,-0.09275,-0.041401,0.014168,0.160633,-0.05468,0.026131,-0.038333,0.050869,-0.004065,0.038947,0.103653,-0.037936,-0.091346,-0.055251,-0.058703,0.037919,0.006194,0.058973,-0.055938,-0.063086,-0.015289,0.010282,-0.002988,-0.037606,0.009758,-0.023266,-0.006603,0.03721,0.043846,-0.000128,0.02428,0.039855,0.021086,-0.000871,0.00752,-0.030404,0.000849,-0.006178,-0.009085,-0.017475,0.000582,0.006756,-0.003498,0.024123,-0.014727,-0.002813,0.002447,0.016186,0.002447,-0.007617,0.009232,-0.008067,-0.017938,0.00975,0.001144,0.0073,-0.011665,-0.000319,-1
-6086.482224,488.435636,-26.695119,67.696393,-26.736811,-17.074961,-42.646521,-32.850032,3.226599,-11.024541,-2.081516,-11.421438,2.499847,-0.833989,2.562657,2.949613,2.530465,-0.51382,0.273459,-1.218555,0.225841,3.866529,1.260944,-1.92307,4.407419,-1.108813,2.706678,-1.1073,1.164141,0.702665,1.093122,-0.413075,-0.527726,-0.172141,-0.191488,0.099766,-0.112502,-0.174781,-0.303876,1.215387,0.363194,0.558443,-0.933658,0.523087,-0.085006,0.206026,-0.455931,0.269294,-0.337425,0.567614,0.016021,0.311412,-0.173131,0.0576,0.040037,-0.029469,0.018891,-0.066902,-0.298285,0.412252,0.128883,-0.038069,-0.003458,0.075472,0.127946,-0.118205,0.094634,-0.116427,-0.246639,-0.055751,0.094232,-0.236899,-0.018837,0.391508,-0.028487,0.185249,0.255837,0.014667,0.012537,-0.09634,-0.23694,0.066065,0.019978,-0.233197,0.043699,0.090859,-0.012707,-0.153479,-0.032952,-0.013134,0.105343,-0.161444,0.09593,-0.212169,-0.034737,-0.205283,-0.004344,-0.163239,-0.018369,-0.090861,0.029741,0.036698,-0.08949,-0.002925,-0.026561,0.021503,-0.003822,-0.017982,0.112563,-0.105353,-0.017844,0.033152,-0.007625,-0.004934,-0.006624,0.003404,-0.004937,-0.005844,-0.000486,-0.010228,0.010028,0.014096,-0.002358,-0.004859,0.012045,0.016734,-0.01415,-0.004228,0.015987,-0.029048,0.000172,-0.00051,0.020114,-0.009996,-0.000777,-0.013735,-0.001695,0.009317,0.003163,-0.006103,0.001523,-0.020719,-0.020601,-0.017022,-0.018364,-0.007579,0.029354,-0.004941,0.004318,-0.005578,1
-8509.140318,-120.095152,-30.82066,54.824007,8.294309,36.809183,25.643832,-15.190483,0.536511,16.048668,-1.112046,-4.905569,-10.702395,9.942117,-6.709774,0.422904,3.947055,-2.3802,-0.406561,1.109254,-2.858156,0.442238,-2.361582,-0.389881,-1.182975,-0.711478,-0.091575,1.917014,-1.8778,3.167884,0.269002,-0.522525,-1.374979,0.778618,0.319119,-0.379633,-0.264903,-0.236125,0.28319,-0.112136,-0.092867,-0.233756,-0.393348,0.048857,-0.356916,-0.233194,0.190168,0.65686,0.191528,0.09724,0.168931,0.259111,0.088526,0.414335,0.019341,0.309327,-0.297582,0.137757,0.223084,0.085666,-0.234702,0.066022,0.054193,-0.058808,-0.022897,0.265306,-0.016798,-0.038765,0.075524,0.045762,0.064948,-0.041706,0.154655,-0.007786,-0.009206,0.112107,0.061125,-0.163585,-0.069264,-0.04551,-0.014879,0.038214,-0.00156,-0.080837,0.134488,-0.117313,0.155204,-0.092218,0.059445,0.221837,0.059499,0.118453,-0.0854,-0.140171,0.112103,0.103696,-0.089943,0.01378,0.087018,-0.002941,0.076379,-0.040549,-0.002968,-0.077207,-0.083937,-0.139909,-0.024093,0.017341,0.08961,0.068079,-0.058833,-0.009511,0.023694,-0.052452,-0.051035,0.013266,-0.003103,0.035604,-0.003653,-0.018899,-0.02768,-0.002177,-0.018508,-0.017329,-0.001284,0.021229,-0.044508,0.009155,0.007355,-0.012112,-0.013552,-0.012751,-0.003354,0.006229,0.004364,-0.017173,-0.017121,0.012841,0.005055,0.005482,0.009,0.000526,0.019104,0.004743,-0.008243,-0.011745,0.000652,-0.006215,0.008528,0.002625,-1
-5565.718743,-73.00779,-35.630987,9.284185,-19.62706,-15.582246,-15.591317,11.018176,-5.556018,9.245249,0.667493,-11.665861,-0.119622,1.306344,-2.358358,-0.75304,-0.450831,-6.073505,-5.991269,4.395188,-4.634384,4.175036,1.991214,-0.194907,-1.425232,0.315247,1.714541,1.568168,1.404163,1.663274,0.996039,0.087307,0.458922,-0.05228,-0.277729,-0.509054,0.642839,0.145986,-0.008741,0.210513,0.303417,0.309199,0.631162,0.634368,-0.113638,0.739524,0.212718,0.132684,0.048837,0.368673,-0.003914,0.728321,-0.101182,-0.16893,0.102735,0.079376,0.381278,-0.022094,-0.304383,0.15914,-0.110125,0.216861,-0.066816,0.046167,0.26755,0.259802,0.357749,-0.196697,0.002595,0.014325,-0.376714,0.028278,0.007899,-0.181843,0.148799,-0.317983,-0.186987,-0.190288,0.063786,0.239669,-0.046035,-0.061702,0.081539,-0.184515,-0.171746,0.003575,-0.231043,0.19489,-0.140545,-0.046662,0.158209,0.059299,-0.057121,-0.075458,0.158666,-0.012703,-0.058665,0.000325,-0.1763,0.013947,0.023564,-0.095018,0.003897,0.05424,-0.027753,0.000107,0.030428,-0.005508,-0.103214,0.048251,0.024557,0.06714,0.032137,-0.012753,0.019009,-0.003711,0.002167,-0.021195,-0.000062,0.001231,0.021931,-0.016239,-0.011107,0.021853,-0.009538,-0.02066,-0.015315,-0.001435,-0.017919,-0.007066,-0.025073,-0.019745,-0.02244,-0.015712,0.013762,0.010772,0.008257,0.011319,0.003426,-0.003436,0.030916,0.019842,-0.003052,0.000519,-0.016928,-0.013093,0.004683,0.022316,-0.01702,0.015263,-1
-12885.582485,-92.843737,-39.255492,4.166742,6.348172,4.672337,-4.861031,-0.095043,-12.115605,0.686618,-3.981859,14.367731,-2.815329,0.37835,-2.498192,-8.36835,-9.047186,3.095696,4.991709,-3.95427,-1.042417,0.117607,0.979878,0.642166,1.399555,2.887759,0.376115,0.365553,-1.156625,-0.019557,-0.786963,-0.347235,0.538667,-0.685464,-0.108868,0.002065,0.585146,-1.034213,0.426545,-0.087723,-0.248665,-0.284596,-0.364223,0.051077,0.324924,0.081013,0.262846,-0.141087,-0.294585,-0.149551,-0.137484,-0.516417,-0.310743,0.047505,-0.091955,-0.18604,0.487441,0.350073,-0.33207,-0.035545,0.243124,-0.01063,0.411576,-0.013744,0.142134,-0.176934,0.128073,0.045764,-0.181355,0.0659,0.247771,-0.084705,0.249781,-0.043691,-0.177386,-0.007599,0.01811,0.004924,-0.147705,-0.242284,-0.198219,-0.300988,-0.004645,0.003796,-0.002034,-0.10884,0.122738,0.030538,-0.203476,0.014299,-0.068314,0.043703,-0.096529,0.174394,0.074274,0.017741,0.028707,0.012992,0.002048,-0.042388,0.101402,-0.056541,0.085798,0.001651,-0.064406,0.058203,-0.050355,0.043278,0.03979,0.074246,0.042991,-0.01958,-0.01889,-0.008023,-0.063797,-0.014152,-0.009569,-0.01537,0.000602,-0.010842,0.002516,-0.022237,0.035184,0.006967,-0.023754,0.049473,-0.002168,0.000637,0.017836,-0.01232,-0.013253,-0.001812,0.00048,-0.005425,0.014184,0.01131,0.001622,0.004529,-0.010775,-0.024168,0.016897,0.007659,-0.0106,0.016262,-0.001359,-0.00039,0.006686,-0.006112,0.016718,0.003343,-1
-10365.533022,4.708333,104.712653,39.931909,-54.602589,44.482833,7.398091,3.854874,28.220766,2.53255,13.548297,2.977802,-4.97157,5.1365,3.5854,-4.333155,3.517894,4.340855,-5.811345,0.060637,1.478279,-0.976549,-3.155308,-1.571839,2.492071,1.237463,-1.783623,1.588345,-0.923877,2.457275,-0.129905,0.919065,-0.588746,-0.838013,-0.129021,-0.472636,0.378688,-0.438168,0.223027,0.046833,-0.196754,-0.223906,0.195318,0.014827,0.187215,1.040845,-0.201334,-0.590686,-0.119239,0.573074,-0.117725,-0.708905,-0.426957,-0.574011,0.162789,-0.087284,-0.172948,-0.273777,-0.262629,0.190669,0.042876,0.163656,0.174389,-0.141718,0.131673,0.168014,-0.044407,0.086157,0.184424,-0.023555,0.066849,-0.302667,0.273595,0.013301,-0.102217,0.100407,0.12406,0.046247,0.023275,-0.236386,0.115569,0.082265,-0.072036,0.266523,0.061157,-0.020046,0.038791,-0.014207,-0.0254,0.037661,-0.047415,-0.013072,-0.128,-0.066133,0.035383,0.021398,-0.026249,0.135673,0.192677,0.01181,-0.141216,0.011057,-0.006065,-0.025092,0.119512,0.09581,-0.02796,0.038009,0.075453,0.053314,-0.028722,0.064902,-0.018982,0.00421,0.018377,-0.001208,-0.035991,0.014121,0.014888,-0.007603,0.004048,0.017602,-0.003122,0.003968,-0.009538,-0.023859,0.025304,-0.027987,-0.000641,-0.021305,0.005419,0.031088,0.00451,0.011096,0.035567,-0.010183,-0.010437,0.002084,0.003879,0.011893,-0.001755,-0.001518,0.002913,0.004546,-0.001723,-0.000005,0.003536,0.005635,-0.017165,-0.007172,1
1488.773049,482.983119,-10.062115,12.685537,28.649895,-0.195537,9.195063,-0.800789,-6.926717,2.43748,4.978403,-3.141855,0.3927,3.316748,8.363677,5.084139,2.875067,-4.425501,-5.919016,-2.121608,-0.727247,0.523509,-1.00659,-0.350041,-0.728925,-1.078962,-2.838109,1.152976,-2.644514,0.689626,-0.612396,0.267947,-0.125554,1.020516,0.661639,-0.176384,0.502424,0.281304,0.153669,-0.217391,0.111085,-0.306691,-0.107306,0.135066,0.111471,0.10474,-0.041257,-0.259278,0.191927,0.05261,-0.102044,0.370952,0.010691,0.173771,-0.16653,0.086888,-0.134464,0.089834,-0.047599,0.189642,0.11179,-0.079757,-0.076412,0.095908,0.030828,-0.172885,0.07014,-0.072557,-0.186057,0.046273,0.112994,0.111503,-0.148103,0.212763,-0.058185,0.227198,-0.172611,-0.12615,0.202134,0.044984,-0.099129,0.079729,-0.129347,0.011593,0.012609,-0.122084,0.015864,-0.094816,0.022195,0.009073,0.173544,0.009327,-0.04651,-0.099852,-0.056894,-0.006652,0.123727,0.106285,-0.14127,0.101998,-0.04615,0.025256,0.02144,-0.097029,-0.010671,0.023546,0.112812,0.056962,0.006713,0.056077,-0.037903,0.03403,0.030768,-0.015467,0.026417,-0.033952,0.049359,-0.013199,-0.030296,0.014237,0.025733,0.021076,-0.023234,0.015152,0.004704,0.002706,0.003321,-0.005035,-0.011,-0.002617,-0.018943,-0.010641,-0.004077,-0.000376,-0.007764,-0.020131,0.000598,-0.000667,0.008035,-0.001538,-0.006331,0.009451,0.008645,0.000484,-0.002139,0.005853,0.003897,-0.006235,-0.001645,0.008392,1
-8861.24652,-166.132104,-16.789465,18.334751,52.638528,31.438605,15.912269,2.117764,6.47792,-3.128099,-11.942968,-6.387277,-8.3056,-3.926574,-1.593672,-3.469002,0.99733,-8.011731,3.050135,-4.763189,4.433938,1.987924,-2.286965,3.933612,-0.000325,0.26699,-2.529458,0.107978,-0.121835,-0.618206,2.489008,-0.99951,-1.440031,1.02422,-0.575825,0.226303,0.105085,0.680778,0.106242,-0.000954,0.214904,0.045151,0.004474,-0.093601,-0.232619,-0.049931,-0.00544,-0.292908,0.325911,-0.446493,-0.556893,0.008546,-0.09353,0.365466,-0.190481,-0.268554,0.120312,0.250324,0.252954,0.209521,-0.072259,0.183681,-0.18802,0.218488,-0.086929,0.3405,0.199176,0.055012,-0.230385,-0.103324,0.152143,-0.05527,0.221908,0.272284,-0.105308,0.041987,-0.016506,-0.066042,-0.118922,0.16944,-0.151394,-0.369085,-0.021309,-0.028038,-0.051447,0.099296,0.184216,0.037344,0.053641,0.131206,-0.239865,-0.068735,0.095256,-0.084888,-0.094238,-0.002989,-0.091251,0.002562,0.180976,0.081473,-0.064428,0.066125,0.003352,0.040622,-0.026351,0.101355,-0.029486,0.048409,-0.026069,-0.002261,0.134156,0.018533,-0.065409,-0.025897,-0.00493,-0.023598,0.003194,0.036404,-0.044877,0.033841,-0.003935,0.024225,-0.028843,0.029154,-0.000124,-0.003952,0.000039,-0.007432,0.028076,0.001584,-0.00417,0.009517,-0.014746,-0.030576,0.002781,-0.01383,-0.010827,0.024218,0.019824,-0.01252,0.022892,-0.002771,0.016067,-0.004421,0.00014,-0.002547,-0.009977,-0.000713,0.002299,-0.007865,-1
67203.697268,82.58969,656.726059,-4.307508,60.79319,14.49137,-11.98895,-6.490086,-9.624335,-4.470768,-0.944048,-3.73767,-2.240209,-0.777186,1.196182,-2.141568,4.974432,1.52671,6.616357,1.278827,-0.289441,0.117487,-0.694842,0.754481,-1.144508,-0.578498,-2.916611,0.231248,0.040448,0.723431,0.853657,2.363397,0.252603,0.17673,-0.486357,-0.275737,-0.307436,0.001509,-0.278611,-0.354947,0.305382,0.049751,0.306392,-0.481104,0.119867,0.301439,0.205913,-0.093319,0.334933,0.08303,0.013066,0.017076,0.547949,-0.011137,0.094837,-0.055127,0.023273,-0.043682,-0.04991,0.131345,-0.146142,0.331079,-0.012604,-0.081872,0.07708,0.055144,0.143334,-0.240101,-0.16989,-0.130097,0.150821,0.037172,0.336632,0.032874,0.040828,0.035053,0.10639,0.198689,0.112082,0.073224,-0.13324,-0.110704,-0.05359,0.162925,-0.041107,0.044534,0.092281,0.017757,0.127695,-0.237993,-0.10866,0.055504,-0.174652,-0.091154,-0.137514,0.084206,0.057155,-0.024061,-0.219083,0.042067,0.102313,0.027094,-0.054935,-0.063822,0.081838,-0.028159,-0.017001,-0.095976,0.031464,-0.018487,0.026939,0.020471,0.026435,-0.009033,-0.031171,-0.005987,-0.001521,-0.054847,-0.027029,0.017932,0.004255,0.011047,0.027069,-0.022963,-0.053812,0.012152,0.00878,-0.000509,0.001316,-0.008033,-0.010471,0.00785,0.012263,-0.012902,-0.015747,-0.003747,0.008641,0.002194,0.00688,-0.002608,0.000909,-0.009677,-0.016253,0.010321,-0.010015,0.003449,0.008058,-0.005419,-0.011445,-0.002861,1
-5659.735844,-30.906478,21.399316,-16.101579,-39.083268,-15.315547,-22.450773,2.826302,1.894636,8.378262,-9.773061,4.937838,-1.171601,-0.594888,9.149555,-2.584257,-3.014265,1.327645,5.190857,4.724735,1.734998,-4.274155,3.521329,0.164122,-1.377567,-0.808597,0.984063,1.39548,1.437371,1.247872,-0.401996,-1.255673,-0.595076,0.409776,-0.168672,-0.095747,-0.410083,-0.238387,-0.256952,0.493845,0.272548,0.205013,-0.315363,0.212284,-0.034452,0.327744,-0.095846,-0.34308,-0.241393,0.113262,0.367334,-0.042635,0.055431,0.357064,0.15407,0.139477,0.190295,-0.33095,-0.061654,-0.131312,-0.029866,-0.044374,0.017268,-0.017396,0.106232,0.03277,0.036556,-0.261376,0.349952,0.21118,0.075002,0.008351,0.007797,0.021765,-0.119319,-0.098493,-0.23872,0.002178,-0.054774,-0.008114,-0.148512,0.263659,-0.227807,-0.013371,0.014298,-0.057544,0.209298,-0.016962,0.072828,0.022906,0.138594,0.001295,-0.088335,-0.025472,-0.057506,0.051576,0.086108,-0.040057,0.097424,-0.05683,-0.128742,-0.136653,-0.025188,-0.048932,0.065135,-0.091674,-0.053676,0.036532,-0.021251,-0.020365,0.037777,-0.01156,-0.051481,-0.079493,0.01953,-0.04065,-0.034143,0.04695,0.000404,-0.036456,-0.020391,0.042626,0.017689,0.031138,0.009489,-0.00483,-0.005782,0.00191,-0.011698,0.000231,0.014084,-0.021239,0.018093,-0.005166,-0.007557,-0.034251,-0.013087,0.022927,-0.003621,-0.013034,0.014436,-0.001917,0.010828,0.029894,0.004518,-0.008846,-0.013629,-0.003503,-0.006145,-0.021952,-1
-7586.94134,120.936638,-16.377441,-89.032271,35.461907,34.100355,15.23625,3.796704,2.397824,1.233804,1.177137,-3.959272,-0.485358,-7.003082,-0.915269,-3.700544,-1.735036,2.256332,3.723647,0.004626,1.337782,-1.167831,-0.062947,2.933899,1.757109,-0.000919,-0.358527,-1.041225,0.373166,0.476203,-1.656341,2.005787,-0.675403,-2.335792,0.697383,1.554024,-0.147525,1.242099,-0.48552,0.198546,0.098005,-0.136221,0.395028,0.391828,0.212235,0.642982,-0.193434,0.36534,0.297188,-0.098384,0.153871,-0.304698,-0.02957,-0.015065,0.313327,-0.332067,0.292184,-0.095373,-0.20694,0.13451,0.308587,0.258925,0.129576,-0.108639,0.067459,-0.005228,0.042961,0.015733,-0.039759,0.092156,-0.145974,-0.295424,0.186007,0.076953,-0.065684,0.034548,0.213796,-0.036811,0.267349,-0.036892,-0.12806,-0.248676,-0.238498,-0.181119,-0.051244,-0.008694,0.051137,-0.072412,-0.182176,0.099319,0.05981,0.051403,0.082734,0.018057,-0.173016,0.055749,0.150164,0.065834,-0.033284,-0.03875,-0.063409,0.082298,-0.000364,-0.06382,0.05043,-0.032295,-0.041028,-0.067242,-0.00268,-0.066829,-0.028852,0.01081,0.046093,-0.025899,0.048837,-0.010766,-0.010141,0.018975,0.013053,-0.00368,-0.023605,0.002429,0.013274,0.004473,-0.05277,-0.011358,-0.037562,-0.006942,-0.008986,-0.015303,0.001535,-0.005434,-0.00727,-0.004842,0.0055,0.016583,-0.002811,-0.025796,0.020196,0.014193,0.029101,-0.007294,0.0067,-0.014012,0.010462,0.005704,0.015747,0.004224,0.004272,-0.000951,1
-8594.863015,-291.446435,26.51135,8.644227,40.511491,-11.916287,12.31248,7.921035,-6.241719,0.496186,-4.925498,3.71726,4.771143,-7.93289,-0.176646,-0.898967,-0.900746,-6.516476,0.279038,0.779265,0.486951,-3.944696,-0.759386,2.860044,-0.787888,-0.454981,-0.817227,1.581308,-0.993366,-1.235486,0.594889,-0.607336,-0.282193,0.497398,-0.179981,0.366101,-0.405666,-0.307898,-0.132496,-0.276361,-0.192703,-0.361938,-0.009451,0.069003,-0.501885,0.072371,-0.309306,-0.292219,0.207666,0.042115,-0.087251,0.09807,0.013348,0.115395,0.1765,-0.27914,0.072332,-0.315761,0.072211,0.28171,-0.174638,0.060755,0.030726,-0.053406,-0.075424,0.100367,-0.258653,0.000511,0.142223,0.09596,0.0296,-0.068764,0.108061,-0.102649,-0.12393,0.129341,0.246811,0.066364,-0.095932,0.012687,-0.033455,-0.103609,-0.206757,0.079655,0.141829,0.109883,-0.020004,0.089232,0.036354,-0.01656,-0.057128,0.116416,-0.029674,0.043131,0.094946,-0.003566,0.011839,-0.198891,0.065667,0.028553,-0.105847,0.088668,0.056892,-0.02309,-0.027654,-0.030422,0.002563,-0.015941,0.025789,-0.021143,-0.015866,0.079015,-0.014393,-0.01353,0.005316,0.01173,-0.014545,0.002574,0.016796,0.025998,0.0001,0.000658,-0.008887,0.016461,0.051424,-0.00134,0.025448,-0.013212,0.017478,-0.009794,-0.037364,0.007856,-0.01363,-0.014172,-0.011193,0.014977,0.015011,-0.021068,0.007138,0.005177,0.005334,-0.000772,-0.010683,0.010217,-0.011009,-0.009748,0.004758,0.029155,-0.006942,0.000204,-1
