@relation Act_Set_2

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute feature151 numeric
@attribute feature152 numeric
@attribute feature153 numeric
@attribute feature154 numeric
@attribute feature155 numeric
@attribute feature156 numeric
@attribute Activation {1,-1}

@data
0.564147,-0.086531,0.044177,0.126135,0.33568,0.208138,0.182238,0.175308,0.093339,0.082974,0.085498,0.034853,0.124666,-0.028307,-0.012777,0.0064,0.007222,0.004112,0.006885,0.001549,-0.034239,0.002992,0.004084,-0.005189,-0.009572,0.002742,-0.045808,0.125114,-0.084483,-0.006136,-0.004752,0.1946,0.052298,0.008889,0.002929,-0.042649,0.015134,-0.019099,-0.176959,0.425718,0.362745,0.324756,0.30974,0.273491,0.278677,0.27422,0.255,0.238982,0.26733,0.255533,0.265386,0.290657,3.261551,3.040913,2.861884,2.587784,2.517666,2.476547,2.599121,2.439912,2.168987,2.182185,2.248928,2.105689,2.441405,45.435833,42.263486,40.124381,36.385352,34.790964,34.982971,37.699934,34.586143,30.690003,30.433087,31.686183,29.069008,34.476864,1.352857,0.56498,0.612601,0.633963,0.830062,0.685316,0.664025,0.627545,0.501128,0.546947,0.536705,0.455808,0.63175,5.575491,5.373632,5.194322,4.709937,4.599553,4.317331,4.603385,4.240835,3.853867,3.978784,3.939231,3.819199,4.021456,75.283705,72.371776,67.616275,64.906635,62.202854,61.918268,68.889884,60.865308,56.655221,53.913223,53.941697,53.966787,62.022197,-0.142602,-0.6951,-0.524782,-0.446191,-0.145753,-0.295613,-0.302786,-0.2739,-0.334616,-0.394209,-0.354072,-0.475945,-0.391617,-5.966219,-5.379785,-4.91167,-4.444653,-4.423773,-4.430077,-4.609658,-4.439922,-3.867479,-3.745145,-3.916397,-3.736263,-4.67377,-84.945812,-76.955938,-74.372255,-63.941289,-59.816924,-61.117042,-64.93199,-62.088115,-53.396936,-52.075721,-56.656899,-49.126658,-60.301254,1
1.389008,0.422115,0.17556,-0.101552,0.257068,0.079939,0.149613,-0.005338,-0.109381,0.137359,0.078969,0.148623,0.067683,-0.004112,0.02781,-0.017174,0.005368,0.017984,-0.018325,0.042031,-0.009013,-0.02,-0.01513,-0.003586,0.006908,-0.026908,0.008827,0.015526,0.022621,0.307467,0.054817,-0.1995,0.121768,0.214025,0.046338,-0.12916,-0.044628,-0.013027,-0.113638,0.4856,0.60503,0.361368,0.328808,0.380947,0.318162,0.314751,0.276388,0.256955,0.22372,0.211895,0.258839,0.307975,3.287451,3.950184,2.899241,2.623461,2.84636,2.735207,2.669941,2.241948,2.111733,1.957605,1.825933,2.12953,2.112456,46.613412,53.966606,41.618619,37.023995,40.041176,40.101514,37.877983,30.889446,30.988658,28.371282,26.023873,30.688209,28.473883,2.281891,1.532117,0.796602,0.529115,0.888241,0.648829,0.718514,0.480664,0.358933,0.53129,0.475231,0.65267,0.594839,5.423767,6.923635,5.560754,4.813781,4.985602,4.66696,4.834147,4.170822,3.873339,3.423524,3.274543,3.821843,3.723641,89.463778,100.905356,69.181399,63.318595,75.774515,70.943275,71.790133,53.749107,55.435784,48.467083,44.234713,54.297832,48.503827,0.590937,-0.59209,-0.454403,-0.641372,-0.458344,-0.444052,-0.370029,-0.487918,-0.535699,-0.259753,-0.273016,-0.262088,-0.488259,-6.397665,-7.378606,-4.740502,-4.405388,-5.083571,-4.820309,-4.650906,-3.826789,-3.620972,-3.446807,-3.112113,-3.676527,-3.654629,-78.475933,-92.634648,-78.177714,-65.633231,-66.165648,-69.965292,-63.00915,-57.684089,-54.952713,-50.249088,-46.142035,-54.509611,-50.871764,-1
0.471145,-0.017658,0.126126,-0.042316,0.160843,0.085822,0.165172,0.069002,0.004467,-0.064365,-0.164338,-0.147327,0.080612,0.015261,0.024486,0.002534,-0.000093,-0.012661,0.008803,-0.041762,-0.063618,-0.017261,0.033477,0.009141,-0.031718,-0.031533,-0.428241,-0.095995,0.195725,0.188236,0.165473,0.117911,-0.10392,-0.237644,0.005841,-0.072176,-0.332911,-0.024936,0.076673,0.464017,0.391014,0.348481,0.359849,0.283768,0.270427,0.28497,0.279426,0.259377,0.314322,0.276577,0.271842,0.290961,3.356658,2.851067,2.815544,2.981294,2.414206,2.387074,2.551215,2.34744,2.20686,2.166819,2.130899,2.072511,2.026571,45.205989,37.055526,39.76244,41.257325,34.16107,34.743789,37.314137,33.388527,31.384381,30.576261,30.275813,28.738422,28.574002,1.286998,0.692412,0.743417,0.580039,0.651964,0.560529,0.644166,0.493858,0.432668,0.442539,0.263183,0.34929,0.623969,5.843865,5.077549,4.738121,5.104409,4.388924,4.046021,4.7831,4.056361,4.086753,3.663734,3.799972,3.659603,3.563573,78.581458,62.745223,67.412164,73.138802,60.242993,61.561723,67.034504,60.679372,56.717406,54.41104,51.919863,50.920938,48.284536,-0.33793,-0.689607,-0.48313,-0.673101,-0.354811,-0.388704,-0.338688,-0.479684,-0.469451,-0.667537,-0.683607,-0.611217,-0.402393,-6.010501,-5.113518,-5.036186,-5.442801,-4.250881,-4.33689,-4.238972,-4.225127,-3.615105,-4.018808,-3.724216,-3.671501,-3.641614,-80.097505,-68.958519,-71.136171,-72.681862,-61.223457,-60.816897,-63.621659,-58.209002,-53.554171,-53.301889,-56.595899,-51.828245,-51.772174,-1
0.721531,0.097704,0.167954,0.083802,0.370039,-0.049713,-0.006129,-0.116755,-0.061009,0.104096,0.068253,0.055205,-0.005829,0.051975,-0.025685,-0.00881,0.034995,0.015299,0.033011,0.016574,0.028768,-0.006911,-0.035597,-0.004064,-0.002666,-0.020009,-0.000871,0.007313,0.035681,-0.048264,-0.049714,-0.024412,0.117707,-0.110886,0.077406,-0.016023,0.179215,0.144271,0.01635,1.014944,0.900688,0.407793,0.423182,0.430559,0.335997,0.458286,0.349685,0.484911,0.558028,0.386763,0.402952,0.385374,3.620953,3.513101,2.819757,2.952901,2.862386,2.308192,2.402399,2.322312,2.720179,2.692261,3.248532,3.141145,2.27716,48.072692,47.344875,39.912201,42.419383,41.257258,33.774935,34.86635,33.375885,38.145853,38.572473,48.723932,45.616463,32.143833,2.261645,1.752442,0.762676,0.788543,1.129123,0.487825,0.58835,0.410458,0.739829,0.812736,0.658673,0.669733,0.569447,5.974961,6.184168,5.028545,5.500181,4.892643,4.176272,4.047287,4.203588,4.839912,4.688353,5.924861,5.694091,3.928145,84.415948,86.177528,69.950918,75.723863,73.589751,59.414487,60.705348,58.039682,66.123008,67.542102,89.138951,80.964983,56.460389,-1.120375,-1.350094,-0.681418,-0.652148,-0.346928,-0.746049,-1.11775,-0.842686,-1.049121,-1.195962,-0.696812,-0.791886,-0.854243,-7.047692,-6.74737,-5.14399,-5.20739,-5.290784,-4.047495,-4.408737,-4.132533,-4.761158,-4.744347,-5.798732,-5.731523,-4.066172,-89.352856,-87.243119,-73.077425,-76.890471,-72.944829,-59.505048,-60.936837,-61.299094,-68.90996,-67.490424,-86.627137,-82.742904,-57.606547,-1
1.014477,0.117,0.184725,0.156806,0.18251,0.098031,0.03352,0.08983,0.020704,0.034538,0.118335,0.166645,0.033316,-0.028714,0.005638,0.008438,-0.005236,0.035272,0.002619,-0.009189,-0.001907,-0.020185,0.011256,-0.001756,-0.003831,0.005173,0.052445,0.133509,0.043058,-0.122798,-0.143193,-0.172069,0.137751,-0.012323,-0.068374,-0.011519,0.00591,0.066953,-0.028758,0.3802,0.450442,0.271869,0.249015,0.31949,0.284949,0.23325,0.268475,0.23449,0.212354,0.239796,0.249497,0.233274,2.999872,3.599033,2.411859,2.348853,2.55908,2.607426,2.244247,2.152581,2.215039,2.089012,2.175929,2.108218,2.111787,42.00034,48.092507,34.333745,33.837905,35.448214,37.6975,32.386312,30.007576,31.707711,30.411285,30.621567,28.569445,29.792227,1.646904,0.880875,0.651988,0.580262,0.806264,0.580861,0.441253,0.556489,0.438663,0.398182,0.551669,0.598048,0.445455,4.93406,6.158773,4.159234,4.017873,4.507839,4.669178,3.986207,3.843136,4.080596,3.567738,3.824396,3.781437,3.732142,76.038395,88.481624,60.703667,59.911123,64.023343,66.722668,57.529055,52.748972,56.147087,53.961631,53.695018,48.906802,50.762278,0.328972,-0.688739,-0.305562,-0.295765,-0.32717,-0.420307,-0.377027,-0.377759,-0.384925,-0.345493,-0.28771,-0.275433,-0.3823,-5.561439,-6.896174,-4.275652,-4.235084,-4.533882,-4.500737,-4.003132,-3.689367,-3.702745,-3.800108,-3.914414,-3.617459,-3.791263,-72.346731,-83.653532,-60.15256,-59.486725,-60.777424,-65.319501,-56.433913,-52.307659,-55.892744,-52.382899,-55.298422,-51.66122,-53.939114,1
1.619999,-0.043296,0.073614,0.073414,-0.147757,-0.061918,0.210278,0.156917,0.052291,-0.087802,-0.09628,0.000677,-0.305887,0.009961,-0.009488,0.01146,0.051596,0.011284,-0.002408,0.011579,0.029043,0.020195,0.013249,0.004627,-0.019898,0.002993,0.058214,-0.053426,-0.062402,-0.054611,0.077156,0.066764,-0.291991,-0.067972,0.026485,0.029211,-0.003737,0.010542,0.027214,0.387954,0.658224,0.326154,0.362814,0.370852,0.34424,0.276448,0.277052,0.334135,0.435126,0.442489,0.397795,0.402891,3.051785,3.11778,2.732097,2.59718,2.468184,2.406328,2.369036,2.081324,2.292469,2.562232,2.516392,2.727201,2.878695,43.193855,40.863883,38.248963,36.022196,35.836114,33.587155,32.351387,29.156301,31.626036,34.423734,34.427309,38.337062,39.803946,2.316132,1.271075,0.665142,0.731764,0.469528,0.607688,0.665407,0.721011,0.603582,0.48769,0.583505,0.618056,0.378859,5.249454,6.047643,4.689313,4.491638,4.482226,4.459411,4.218414,3.787076,4.129556,4.838568,4.484182,4.529127,5.101546,76.603422,69.957163,66.017008,65.291016,63.266548,61.656288,58.839376,51.703184,56.48675,63.310942,61.196234,72.846007,72.149248,0.918926,-0.912999,-0.48513,-0.52521,-0.80655,-0.60775,-0.294319,-0.264828,-0.585249,-1.016277,-0.912405,-0.812253,-0.982247,-5.63013,-5.377994,-4.91427,-4.711657,-4.334733,-4.196787,-4.193012,-3.662699,-4.125411,-4.471789,-4.488566,-5.3024,-5.586697,-76.95023,-77.212293,-69.155719,-63.426006,-65.02961,-58.7171,-55.378091,-52.152479,-55.302681,-61.378222,-58.411446,-67.567329,-72.114881,-1
1.52141,0.666815,0.493852,-0.009508,0.247172,0.086487,0.077817,-0.045446,-0.03157,0.001352,0.164871,0.103886,0.034792,0.012114,-0.03816,-0.016573,-0.020247,0.011485,0.011094,-0.007221,0.007927,-0.025395,0.003033,0.000167,0.010757,-0.009404,0.083902,0.085308,-0.026495,-0.024775,-0.103667,-0.066527,0.103074,-0.043403,0.027433,0.044926,0.001903,0.074588,-0.032388,0.54966,0.533556,0.299309,0.333142,0.338892,0.27563,0.244992,0.266925,0.249475,0.213432,0.255003,0.279126,0.323491,4.529387,3.72666,2.529385,2.686338,2.690723,2.322696,2.237331,2.201173,2.196888,1.855813,2.183315,2.252252,2.352874,60.968943,49.200055,36.372238,38.325742,36.556766,32.318858,31.884709,31.283397,31.511775,26.991287,30.279104,31.110327,32.454049,2.368439,1.554204,1.02639,0.572201,0.791444,0.54744,0.503235,0.375313,0.395064,0.380036,0.63692,0.553191,0.611837,7.229584,5.93323,4.67842,4.839109,4.354767,4.463472,4.00866,4.025616,3.931198,3.319818,3.930798,3.981533,4.163934,112.274216,84.383232,64.486937,66.677861,66.511913,58.747646,57.908807,55.079169,54.994936,47.338077,54.446914,54.90146,57.223542,0.438429,-0.279492,-0.015162,-0.564716,-0.389459,-0.433323,-0.365647,-0.551431,-0.469202,-0.365176,-0.2591,-0.414924,-0.56084,-9.185849,-7.465599,-4.347464,-4.772506,-5.219453,-3.928538,-4.050847,-3.803396,-3.778881,-3.199158,-3.993616,-4.108099,-4.247649,-109.00475,-91.357684,-65.380567,-71.033005,-63.263302,-58.328029,-55.500239,-55.719875,-56.339465,-47.210464,-54.796613,-56.763999,-58.729032,-1
2.160469,0.996405,0.5221,0.017534,-0.048337,0.229129,-0.02325,0.155981,0.192543,-0.020215,0.071885,-0.101775,-0.014677,0.007134,0.008693,-0.012921,0.005596,-0.03581,-0.024497,0.012268,-0.000613,-0.005104,0.001252,0.016801,-0.006479,-0.032972,0.117505,-0.342433,-0.001391,-0.007081,-0.141732,-0.339679,-0.053962,-0.061936,0.120174,0.038461,-0.053161,-0.024152,0.00789,0.517224,0.520231,0.345738,0.332509,0.351124,0.305598,0.273386,0.262954,0.241693,0.259759,0.312208,0.369932,0.282902,4.106045,3.888437,3.302122,3.15022,3.005833,2.811938,2.600657,2.203369,2.141553,2.100924,2.429047,2.821466,2.438548,56.427249,52.773339,46.7322,44.574329,42.358991,39.799192,37.355285,31.464405,30.629596,29.270318,32.715328,37.970211,34.08875,3.026953,1.802276,1.093696,0.606498,0.584702,0.753434,0.48233,0.604374,0.6372,0.458121,0.560688,0.423319,0.394329,7.570272,7.055758,5.767803,5.316807,5.566435,5.088334,4.64671,3.944241,3.770671,3.675931,4.156247,5.182022,4.447432,105.557173,103.319506,80.319058,77.571024,72.341418,73.002956,63.029913,56.514807,52.760662,51.532634,58.676136,68.527901,65.21918,1.20014,0.040166,-0.118013,-0.572546,-0.649638,-0.332899,-0.474207,-0.313271,-0.23255,-0.475561,-0.540319,-0.930893,-0.605353,-7.274658,-7.211883,-6.162675,-5.85648,-5.068586,-4.968706,-4.652272,-3.94741,-3.702793,-3.721731,-4.367023,-4.864354,-4.325115,-93.537594,-87.298895,-87.901576,-80.24297,-77.400895,-69.956855,-69.942337,-54.274545,-54.895349,-50.168462,-56.55552,-68.298889,-57.839775,-1
0.172966,0.551258,0.202177,-0.050999,-0.180067,0.152375,0.09107,-0.339545,0.103365,0.216418,-0.12029,-0.014198,0.078357,0.041425,-0.000223,-0.028386,-0.005691,-0.006761,-0.00294,-0.024705,-0.005547,-0.005271,0.024896,0.043916,0.017507,-0.012064,0.203924,0.162811,0.026914,0.059129,-0.082345,-0.030147,-0.021435,-0.02149,-0.03045,0.012536,0.039961,-0.015589,-0.042627,0.977212,0.597246,0.420999,0.492743,0.567377,0.452486,0.529404,0.628209,0.454389,0.575217,0.61451,0.434405,0.60975,4.436891,3.523694,2.747256,2.643515,2.698472,2.322434,2.780663,2.988652,2.368912,2.913206,2.759979,2.203675,3.056065,55.739134,46.569403,37.76193,34.323275,35.864367,29.878789,35.619649,39.134032,32.864147,36.508362,32.838958,28.630301,36.907131,1.512896,1.651322,0.93244,0.757103,0.729577,0.920152,0.8519,0.626398,0.699324,1.113126,0.706955,0.65361,0.894845,8.57678,6.508885,4.948155,4.900411,5.139092,4.247409,4.905943,5.258905,3.852323,5.409435,5.071171,4.147104,5.824761,100.326159,78.228575,65.312861,60.8946,66.163195,54.815691,61.608313,69.84175,57.89772,69.489776,61.575046,52.786032,70.25723,-1.279455,-0.349065,-0.532899,-0.911897,-1.302554,-0.734161,-1.014039,-1.478948,-0.889588,-0.958549,-1.447619,-0.83417,-1.181737,-7.523939,-6.474518,-5.046354,-4.73721,-4.702843,-4.164657,-5.240221,-5.576775,-4.600802,-5.19079,-5.135911,-4.031646,-5.500274,-105.899969,-90.806958,-70.96535,-63.053443,-65.471147,-53.429638,-67.400353,-72.926689,-59.94181,-64.088007,-58.217895,-52.531133,-66.937946,-1
0.967383,0.351543,0.239805,-0.028237,0.143517,0.225566,0.056212,0.101358,-0.009546,0.090625,0.054046,0.011096,0.064732,-0.004565,-0.011275,-0.018437,0.01275,0.009691,-0.003742,0.008869,0.009074,0.004674,-0.00263,-0.017294,-0.012435,-0.001749,-0.020177,-0.055822,-0.222169,0.010957,0.145247,0.130314,-0.10875,-0.013467,-0.110705,-0.058472,-0.072578,-0.06295,0.090766,0.430534,0.58703,0.359416,0.403478,0.282356,0.290268,0.243767,0.263274,0.237791,0.251636,0.333546,0.371592,0.353396,3.484118,3.737653,2.938045,3.055285,2.530981,2.631643,2.384178,2.227353,2.136527,2.252211,2.481626,2.259717,2.56511,46.86013,49.469643,41.661881,44.191765,35.723931,38.870485,36.020955,32.202374,30.572767,32.761835,34.92353,31.063011,35.617873,1.724391,1.261549,0.865814,0.637799,0.636201,0.725513,0.487636,0.584716,0.407409,0.542902,0.50322,0.553437,0.631045,6.075893,6.47528,5.111078,5.319144,4.562259,4.800834,4.260148,3.79879,3.827483,3.848775,4.375618,3.977157,4.672903,80.882681,86.572738,73.583143,78.496807,65.090951,69.86541,63.623483,56.543048,55.030493,57.399521,60.546241,54.543923,66.466127,0.199121,-0.793129,-0.40483,-0.746944,-0.353303,-0.287235,-0.374219,-0.333531,-0.416741,-0.349219,-0.674775,-0.79654,-0.649511,-6.277076,-6.826436,-5.2395,-5.415025,-4.395384,-4.576602,-4.174915,-4.03536,-3.714346,-4.083632,-4.442138,-4.046536,-4.555466,-83.791173,-89.031911,-72.534702,-77.02636,-60.387164,-67.369229,-64.411012,-56.367617,-53.305442,-58.31496,-64.517064,-55.993658,-61.847539,1
1.663036,0.768854,0.595932,-0.130032,0.116856,0.063215,0.043963,-0.03296,0.073522,0.016083,-0.021053,-0.033454,0.003042,0.092035,0.052736,-0.002693,-0.004121,0.002708,-0.001392,0.003248,-0.001243,0.018333,0.005382,-0.009569,-0.008103,-0.003751,0.001727,0.064876,-0.179869,0.032344,0.000816,0.029249,-0.066744,-0.203507,-0.037934,-0.035058,-0.023873,0.194318,0.023456,0.554977,0.648471,0.366673,0.368495,0.332063,0.31419,0.263767,0.293013,0.290621,0.321099,0.406978,0.498295,0.362751,3.672035,4.338199,3.113627,3.066804,2.753573,2.758961,2.342779,2.49658,2.223064,2.490869,2.868631,3.382183,2.806978,48.667824,51.745265,43.28068,40.853985,39.632195,38.73987,33.235371,35.890195,30.118484,34.97044,40.654424,44.048232,39.555466,2.551195,1.773877,1.163682,0.490962,0.694782,0.592933,0.501646,0.520754,0.623594,0.591257,0.587294,0.657696,0.605544,6.506156,7.54122,5.660869,5.290477,5.051382,5.068718,4.138853,4.417022,3.957181,4.242667,5.024405,6.582368,5.179406,89.359308,90.471328,80.135703,74.563551,69.834888,70.903514,59.387266,60.952702,52.551761,61.493593,73.878143,78.847339,72.442325,0.62502,-0.443365,-0.102835,-0.804207,-0.45492,-0.505078,-0.424851,-0.513083,-0.417168,-0.55945,-0.873907,-1.081793,-0.750661,-6.626432,-8.196287,-5.654324,-5.654617,-4.795632,-4.756656,-4.215922,-4.330612,-3.92681,-4.632358,-5.262968,-5.900026,-5.175463,-86.936723,-97.079911,-78.204214,-71.530556,-71.876297,-66.762764,-60.766854,-66.021829,-54.294124,-63.187195,-72.883598,-82.255144,-73.376672,-1
1.259168,0.019771,0.235392,0.194556,0.093362,0.179098,0.013802,-0.022235,-0.083493,-0.132167,-0.006846,0.016835,-0.265132,-0.029926,0.003909,-0.006563,-0.004755,0.008516,-0.009207,-0.010176,0.021595,0.037764,0.017584,-0.033733,-0.009262,0.028793,-0.020512,-0.065092,-0.040205,0.06119,-0.04661,0.006822,0.023554,0.173992,0.039242,-0.145499,0.219142,0.072588,-0.019455,0.501761,0.6713,0.345106,0.36154,0.295259,0.303642,0.265248,0.356399,0.306885,0.296555,0.340538,0.294812,0.303755,2.970416,3.06391,2.640878,2.689259,2.484015,2.40923,2.243676,2.164762,2.226462,2.088725,2.112444,2.032804,2.096712,40.072011,41.221875,37.135521,38.853321,36.099948,34.400527,32.616279,31.137719,32.393007,30.254411,29.673914,28.909028,29.717129,1.991354,1.331156,0.822525,0.806681,0.628708,0.724065,0.482848,0.58133,0.424747,0.405707,0.615043,0.492188,0.27269,5.238587,5.481475,4.655641,4.840305,4.368825,4.212612,3.960854,3.834242,3.909025,3.903995,3.581779,3.693161,3.703725,72.633432,72.415145,67.260339,71.165314,63.301564,60.127661,58.307928,56.108314,58.606375,54.833438,52.732787,52.090766,52.915541,0.30107,-1.012839,-0.387676,-0.470479,-0.408896,-0.355039,-0.446275,-0.648555,-0.647712,-0.629685,-0.614085,-0.519637,-0.824774,-5.32039,-5.68531,-4.739175,-4.820492,-4.376261,-4.417284,-4.03439,-3.789522,-3.934534,-3.654054,-3.920177,-3.505765,-3.606113,-68.322669,-76.109708,-66.779836,-68.184303,-64.549479,-62.478657,-58.496776,-53.061479,-57.601503,-54.338666,-51.998483,-50.344853,-50.609675,-1
0.650299,0.338255,0.166448,-0.172949,0.254217,0.146039,-0.085637,0.0757,0.131424,0.091859,0.147096,0.053037,-0.004139,0.002567,0.017532,-0.002793,0.0176,0.015232,0.002828,-0.000807,0.000113,-0.00211,0.002436,0.017631,0.006349,-0.005921,-0.064795,-0.0208,0.062407,0.095062,0.057758,0.003205,-0.052356,-0.044251,-0.055972,-0.047966,0.13392,0.019011,-0.063703,0.381652,0.489888,0.351566,0.307208,0.290261,0.263046,0.271571,0.235549,0.221574,0.248692,0.241964,0.297589,0.309607,2.983332,3.979349,3.122459,2.758008,2.49563,2.455281,2.3639,2.050888,2.114902,2.185645,2.047139,2.44058,2.575486,40.150094,54.388378,43.234144,38.683929,36.029531,35.045971,33.833569,29.262325,30.371239,31.213404,28.591228,33.618572,36.496949,1.282136,1.111964,0.781322,0.373737,0.798262,0.599609,0.388794,0.493307,0.512123,0.524756,0.561184,0.557379,0.505971,5.426575,7.263328,5.670424,4.819017,4.443973,4.419866,4.104918,3.511201,3.587211,3.969479,3.492495,4.331372,4.767634,72.558241,95.510032,77.332904,67.824993,66.132156,60.69491,59.179989,50.952048,53.604579,56.920962,51.003027,61.059397,66.583483,-0.08192,-0.655382,-0.451974,-0.708235,-0.233735,-0.320039,-0.557562,-0.33197,-0.263527,-0.36059,-0.279466,-0.492423,-0.610888,-5.277949,-7.137527,-5.562979,-4.912386,-4.481583,-4.265136,-4.250411,-3.590992,-3.876527,-3.785951,-3.70737,-4.391621,-4.52414,-73.245167,-100.167335,-77.105521,-67.517553,-62.239001,-64.273857,-61.039885,-51.525924,-52.978209,-53.694571,-50.473913,-57.634756,-64.356333,1
1.95878,0.358407,0.696184,0.064643,0.474702,0.310381,0.180339,0.092944,-0.027645,-0.090855,0.093026,-0.124952,0.021297,-0.029684,-0.005933,0.013321,0.001986,0.003914,0.006529,-0.001376,0.004008,0.012317,0.016837,0.009224,-0.002071,-0.011934,-0.034117,-0.027511,0.071125,-0.040656,-0.022657,0.090441,-0.023543,0.058336,0.073293,0.013894,0.012111,-0.14958,-0.045032,0.60082,0.47195,0.339007,0.332348,0.322995,0.268858,0.293443,0.266845,0.274241,0.306313,0.272141,0.250154,0.242558,3.613786,2.733658,2.363059,2.198983,2.090574,2.01141,2.049659,1.954459,2.046277,2.119794,2.117878,1.742498,1.829329,48.7615,36.87754,31.467373,30.10933,27.045719,28.101093,28.507074,26.419854,27.831358,28.46804,29.034303,24.18907,24.424377,3.108356,1.163787,1.366151,0.605357,1.105311,0.791511,0.641962,0.546964,0.449607,0.376341,0.575239,0.365414,0.438614,5.845202,4.999271,4.467163,4.013455,3.660931,3.468169,3.538335,3.389813,3.559841,3.660321,3.720408,3.158134,3.099168,96.622829,65.121099,57.370584,52.911048,48.210941,51.1065,50.713995,47.584599,47.886425,50.698792,51.734066,42.020826,43.538399,0.930528,-0.447666,0.147831,-0.571665,-0.016094,-0.162972,-0.381034,-0.433595,-0.524581,-0.709062,-0.388765,-0.54329,-0.427416,-7.139922,-4.90508,-4.02318,-3.897835,-3.840173,-3.759282,-3.754211,-3.540958,-3.758714,-3.975351,-3.93934,-2.992313,-3.363222,-79.497634,-68.166842,-54.87979,-55.305943,-48.471602,-50.553253,-51.468774,-46.901931,-51.079747,-52.326609,-52.310984,-41.836156,-43.734648,-1
